Protein	H5LungInf3d-H5LungPBS4d_log2FC	H5LungInf3d-H5LungPBS4d_adj.pvalue	H5LungInf4d-H5LungPBS4d_log2FC	H5LungInf4d-H5LungPBS4d_adj.pvalue
693.3/8.8	0.31056205936425	0.99997651208131	-0.0376889098592956	0.977247960453911
693.4/10.0	-0.23092071355713	0.99997651208131	-0.362457757132893	0.813935889131834
693.4/5.0	0.338592905460519	0.99997651208131	-0.331880602808744	0.875402282153013
693.4/8.8	-0.106108568219794	0.99997651208131	-0.948165145740225	0.219677935992579
693.4/8.9	-0.0317009826445274	0.99997651208131	-1.07789558211056	0.4223485903684
693.8/8.7	0.247428820575039	0.99997651208131	-0.362288360840664	0.824260850575747
694.1/8.7	-0.209911675256086	0.99997651208131	1.1917856753201	0.652439662597123
694.5/20.9	1.47722568266967	0.439650405841721	-0.188254614480647	0.875181253241866
694.7/9.2	-0.0132850712517527	0.99997651208131	1.08343125074225	0.485122135822765
694.8/5.0	-0.094389788427824	0.99997651208131	-1.05024287405291	0.853959838553841
694.8/9.0	0.467500194284656	0.99997651208131	0.599171386031135	0.775364072066242
694.9/8.6	0.0778912432724588	0.99997651208131	0.638214258833103	0.749863982754541
695.0/8.7	0.270638864672373	0.99997651208131	1.23704718140086	0.503636224170152
695.1/8.5	0.631715098431574	0.99997651208131	1.23504293481289	0.541322417635421
695.2/3.4	0.561003011632851	0.99997651208131	0.148316843024447	0.923458015224854
695.2/4.2	0.485761328841118	0.99997651208131	0.959703216333085	0.643465854605646
695.2/4.5	0.15397203415856	0.99997651208131	1.20987441385881	0.746362163865828
695.3/4.0	-1.37584064983823	0.555844951470982	0.277816225858897	0.831733935332976
695.4/3.3	-0.149898956490607	0.99997651208131	0.461979398542911	0.748993643515528
695.8/8.7	0.11843415180861	0.99997651208131	-0.568997954458816	0.801852305952547
695.9/7.9	0.402244687793481	0.99997651208131	0.967629586256895	0.689241971581261
695.9/8.5	0.0287795185874526	0.99997651208131	0.72062031287655	0.703804046711365
696.1/8.5	0.951924233655481	0.99997651208131	1.62022557424009	0.443393576400837
696.2/8.0	0.21283951451949	0.99997651208131	0.00816938083876462	0.996267270563577
696.4/4.9	1.18271308049894	0.99997651208131	-0.24676362290028	0.895533972906692
696.4/8.5	-0.0302564675132406	0.99997651208131	0.34300333288711	0.866578667349277
696.6/8.6	2.23211968931054	0.521444260373769	1.26277576574552	0.433583131448536
697.1/8.2	0.0876943873002452	0.99997651208131	0.932639265720318	0.67731060011514
697.2/3.4	0.201982736604204	0.99997651208131	0.135662514423913	0.926584396839888
697.3/3.4	-0.425903452445191	0.99997651208131	0.123605279730318	0.942664345290015
697.8/8.8	-0.34391557092907	0.99997651208131	-1.03924487136084	0.690337887181257
698.3/3.4	-0.471246316039032	0.99997651208131	-0.168414627067135	0.875449332970008
698.5/3.4	0.55241594851045	0.99997651208131	-0.501429273130379	0.740115120600185
698.7/8.8	0.340860668399781	0.99997651208131	-0.168430156529041	0.926583085424112
698.9/8.1	-0.188071039643474	0.99997651208131	0.24410785145539	0.925221731634064
698.9/8.8	-0.52402356482429	0.99997651208131	0.142980969619654	0.963892963343447
699.0/10.0				
699.1/8.3	0.875009743568564	0.99997651208131	2.25512579265666	0.240024678172543
699.3/8.0	-0.201318898993392	0.99997651208131	-0.145172786366198	0.859580517470966
699.8/5.0	0.307497398418844	0.99997651208131	-1.49066475336642	0.792173113489112
699.8/8.8	0.546385042366812	0.99997651208131	0.133310988639648	0.925221731634064
70.1/10.0	0.34293639361869	0.836621713538953	0.643528707192176	0.019135619434506
70.1/20.8	-0.156943612139959	0.99997651208131	-0.294300935183919	0.748993643515528
700.0/10.0	-Inf	0	-Inf	0
700.8/8.8	0.0268521125952574	0.99997651208131	-0.731494814188038	0.740615728539967
701.1/8.6	0.726644683636781	0.99997651208131	1.42561269981844	0.419316082678057
701.2/8.7	-0.121340142038582	0.99997651208131	0.763411206949026	0.494849078794195
701.4/8.2	0.0808488183405082	0.99997651208131	-0.0413930904255966	0.965715087069176
701.6/4.8	-0.588378046155296	0.99997651208131	1.08908170296011	0.522081833679171
701.6/7.4	0.325391014919997	0.99997651208131	1.06596330244327	0.564369386583382
701.8/9.8	-Inf	0	0.380374319387271	0.96086947814106
702.4/3.8	0.038828992081176	0.99997651208131	0.524878009923861	0.604855432474459
702.5/3.6	0.296621171648573	0.99997651208131	0.63463704743827	0.587196282591954
702.8/8.9	0.619778521700041	0.99997651208131	-0.283557732163731	0.875402282153013
703.0/8.7	0.0115288671656391	0.99997651208131	0.0633928403251343	0.968296229946695
703.1/8.3	-0.49613143112653	0.99997651208131	0.667300328677954	0.806727358813519
703.4/21.2	0.109087435300979	0.99997651208131	0.212944266142697	0.840832653504706
703.4/5.5	0.285267554547075	0.99997651208131	-0.559001942034803	0.787719327183163
703.4/8.3	-0.140720209656428	0.99997651208131	-0.237606495628689	0.895533972906692
703.6/21.1	0.5718932959307	0.99997651208131	1.2670687909816	0.264681047417195
703.6/5.8	-0.970880257051132	0.99997651208131	1.05015364929023	0.574091896616691
703.6/6.8	-1.39030844139453	0.99997651208131	0.887871282372194	0.673385313227355
703.6/7.5	0.0724726491093222	0.99997651208131	0.57201675587744	0.718979407109735
703.8/8.8	0.566351922619206	0.99997651208131	1.11699405020583	0.726921085503598
704.4/7.2	-0.0640234047009396	0.99997651208131	-0.0393554003658638	0.980796035399428
704.5/5.3	-1.47096193937087	0.99997651208131	0.004197157648961	0.999572319075838
704.6/5.7	-0.810984787599975	0.99997651208131	0.772418640007099	0.638206233596755
704.8/4.9	0.708855354513058	0.99997651208131	0.694124271122724	0.864381120144535
704.8/8.3	-0.114301478068578	0.99997651208131	-0.488236028986746	0.770475676720903
704.8/8.8	-0.939872465659955	0.99997651208131	-0.973719038569643	0.661753717821322
705.2/10.1	0.268287233654546	0.99997651208131	1.13583411079908	0.336772110664854
705.7/7.7	-0.678925947380128	0.99997651208131	0.139816938588901	0.963355891721443
705.8/8.1	-0.580728625846175	0.99997651208131	-0.83526443656761	0.735835335791696
705.8/8.8	0.262651185442503	0.99997651208131	0.165249079863129	0.918869013983162
705.8/9.5	0.599893366081357	0.99997651208131	0.967259318010659	0.658228559545972
705.9/8.6	0.340377749400521	0.99997651208131	0.419357050382087	0.833160388401671
706.0/8.8	0.34067390957366	0.99997651208131	1.95994882931039	0.279664273736772
706.1/8.6	0.320080176550032	0.99997651208131	1.15938180077169	0.525964317227663
706.2/7.9	0.109272386216164	0.99997651208131	0.720340689822601	0.451013922649295
706.4/21.1	0.196053742234437	0.99997651208131	0.134120278127963	0.906402718741165
706.4/7.6	0.197117887056054	0.99997651208131	-0.00930081078079548	0.997459321886845
706.5/5.4	-0.681612289591065	0.99997651208131	0.614888266354415	0.767107761461843
706.5/6.1	0.134867741605081	0.99997651208131	0.766310986974418	0.657353100498212
706.5/6.7	0.0448165025944123	0.99997651208131	0.26574167612682	0.892581750830004
706.5/6.9	-0.0410509566143302	0.99997651208131	0.73757920672847	0.609903822246461
706.8/8.3	0.113186348676091	0.99997651208131	-0.584748125710155	0.638206233596755
706.9/8.7	-0.0481559029060206	0.99997651208131	0.486486778447408	0.805957890504599
707.3/8.8	-0.125289063421441	0.99997651208131	0.0356457713132761	0.983394699766206
707.5/5.9	0.0838775051584078	0.99997651208131	0.693269401664412	0.740615728539967
707.8/8.8	-0.128962926049748	0.99997651208131	-0.335630318275028	0.881478276944717
707.9/9.8	-1.22945500507465	0.99997651208131	0.0728299038818396	0.990247824233846
708.0/8.3	-0.301058913621905	0.99997651208131	1.21922469356616	0.637766189813528
708.0/8.7	-0.204989870044628	0.99997651208131	0.964320103697511	0.639573311455481
708.3/3.8	-0.595340242930021	0.99997651208131	0.240545689812176	0.847408920235805
708.5/3.8	0.384945914250211	0.99997651208131	0.258242204242898	0.890884745920946
708.7/9.2	-0.125897499869725	0.99997651208131	0.0869144068031713	0.980870593687358
708.8/5.0	0.137852494562798	0.99997651208131	-0.499954699149729	0.889515054745402
709.0/8.7	-0.398201150291463	0.99997651208131	1.20309900250152	0.415432346832029
709.1/8.8	0.338720398494672	0.99997651208131	0.166568402600808	0.973146590187006
709.2/8.7	0.0421157962943834	0.99997651208131	1.63885045480983	0.407306702569482
709.3/8.6	0.151123670850407	0.99997651208131	0.277578831343228	0.767107761461843
71.1/0.4	-0.299298422524484	0.99997651208131	-0.0160495325888682	0.98568252088082
71.1/5.3	-0.316247200875114	0.99997651208131	0.0741344142486628	0.96086947814106
710.2/8.0	0.162903611664318	0.99997651208131	0.467250426017733	0.556673622530737
710.4/7.3	1.47118476769296	0.99997651208131	0.00399697208304151	0.999572319075838
710.4/9.4	-0.388062973804974	0.99997651208131	-0.673170172193765	0.490772432809074
710.7/9.2	1.3092037215012	0.99997651208131	0.776140065692658	0.853230766393478
710.8/9.2	0.169747803169551	0.99997651208131	0.472867636852097	0.797509860915013
711.0/8.9	0.89694428396761	0.99997651208131	0.460255006287758	0.837860228265159
711.0/9.1	-1.95172239412897	0.99997651208131	0.787589046373966	0.837924183818263
711.1/8.2	-0.148358453009857	0.99997651208131	0.638032622556427	0.77405670496458
711.2/8.7	0.60460714792616	0.99997651208131	1.15198861362623	0.415432346832029
711.8/8.8	0.0866800414756108	0.99997651208131	-1.28821941484765	0.608460350485235
712.7/5.0	0.440131167342744	0.99997651208131	-0.0130209190798516	0.999572319075838
712.7/7.6	-0.352831279075065	0.99997651208131	0.728008044935474	0.765394503318132
712.8/8.8	-0.138837572876279	0.99997651208131	-0.108333364314738	0.973053027059694
712.9/8.8	0.418510401421451	0.99997651208131	1.39809764098831	0.383651635851117
713.3/8.8	0.23883856279807	0.99997651208131	-0.141333293086424	0.770839543213609
713.5/8.4	0.361887084991682	0.99997651208131	0.352290973088298	0.874260899497066
714.3/8.8	0.601586341330029	0.733534716021785	0.11092858666833	0.864381120144535
714.8/8.8	0.251126844432287	0.99997651208131	0.55266744066168	0.737240718004815
714.9/9.9	-0.426660154151753	0.99997651208131	0.158938161090489	0.953105914058485
715.0/8.3	-0.335667158752357	0.99997651208131	0.453890324796661	0.852836594315246
715.2/8.8	0.477023792569774	0.99997651208131	0.591409692827295	0.482072935598322
715.2/9.6	-0.765943584000586	0.99997651208131	-2.30559931227786	0.00235664289184056
715.4/9.0	-0.0719296232765587	0.99997651208131	-0.493910134957172	0.403583175968651
715.9/8.7	0.32273560771468	0.99997651208131	1.00062790029335	0.511297179733189
716.2/8.8	0.29137388958743	0.99997651208131	0.325585366877646	0.715984467634554
716.3/8.8	0.106084184318524	0.99997651208131	-1.10674994009138	0.522556388570448
716.4/3.7	0.132448682455686	0.99997651208131	-0.128645499966661	0.941043781113967
716.6/3.7	0.207172884589399	0.99997651208131	0.476868177331103	0.70839635698369
716.7/8.8	-0.804307310561684	0.99997651208131	-0.163970461909542	0.938217412896603
716.8/8.8	0.324603058736899	0.99997651208131	0.317699225828084	0.90069612406811
716.9/8.8	-0.264224602335214	0.99997651208131	0.338257770238873	0.857709577829695
717.2/8.9	0.505504526856847	0.99997651208131	-0.0850863779433837	0.934608112831714
717.4/8.8	-0.0547632133428446	0.99997651208131	-0.604461673975544	0.368538696366425
717.8/8.8	-0.198759690852308	0.99997651208131	-0.465594600658645	0.835168376570493
718.4/9.8	0.259973727216401	0.99997651208131	-0.645431161823097	0.810948888075618
718.5/5.5	-0.456979974521491	0.99997651208131	0.994865606240927	0.353885396748133
718.6/7.1	-0.729208593002081	0.99997651208131	0.667660798467962	0.72885186856639
718.8/4.9	1.10202043313844	0.99997651208131	0.607982273010695	0.891993116582939
718.8/8.8	-0.393553420798506	0.99997651208131	-0.216067223267562	0.919247026874615
719.0/8.2	0.14534098070866	0.99997651208131	1.36727122875234	0.613518221860013
719.0/8.7	-0.515798982163444	0.99997651208131	1.02947916641955	0.599319079718343
719.3/8.7	0.0458784060154445	0.99997651208131	-0.14887733097852	0.86007308234025
719.3/8.8	0.166961957925476	0.99997651208131	-0.82867051250429	0.352503103136294
719.3/9.7	0.211204747037747	0.99997651208131	-0.135239973559973	0.934608112831714
719.8/4.9	0.843113178694353	0.99997651208131	0.947769667973939	0.895533972906692
719.8/7.8	-0.193126481317423	0.99997651208131	-0.229069833805235	0.938217412896603
719.8/8.7	0.177411579550965	0.99997651208131	-0.736571987109291	0.756919358652087
72.0/0.1	0.187992520174454	0.99997651208131	0.66974050681502	0.448984180444476
72.0/23.0	0.113523683082212	0.99997651208131	0.150859760504296	0.821451853709435
72.1/9.7	0.0211151582315025	0.99997651208131	0.596323323958215	0.203210628566469
720.3/8.0	0.363331885598672	0.99997651208131	-0.175754155614306	0.859972053516219
720.5/5.4	-0.883023057383936	0.99997651208131	0.810610806714585	0.649777239305629
720.6/6.9	-0.156249643831422	0.99997651208131	0.543808815308029	0.746362163865828
720.8/8.2	-0.0500426964134824	0.99997651208131	-0.703520313173181	0.762160109240633
721.3/8.8	0.0680678018239509	0.99997651208131	0.173480821306171	0.831733935332976
722.2/8.1	0.381436475775784	0.99997651208131	0.264337242896591	0.778200556749416
722.5/3.8	-0.653617731761499	0.99997651208131	0.144880044957951	0.934608112831714
722.8/8.8	-0.0855674742334829	0.99997651208131	0.132725238342467	0.938697293452555
723.0/8.7	0.586617742427181	0.99997651208131	2.77684166210822	0.0233583797133093
723.4/8.2	0.117596516808102	0.99997651208131	-0.335303719234198	0.77809409276975
723.5/7.3	-0.00555716896458147	0.99997651208131	0.672464057893707	0.738430066545885
723.8/9.8	Inf	0	Inf	0
724.2/3.4	1.08355793302379	0.862110725984443	0.268659371716013	0.837243368087332
724.4/3.4	-0.49495441620915	0.99997651208131	0.113250944566866	0.919982473730603
724.4/4.0	-1.16637926282423	0.99997651208131	-0.0947060845641596	0.962466688513253
724.5/7.3	-0.202085976437688	0.99997651208131	0.712262648749752	0.607074507564234
724.8/5.0	1.98300618122958	0.99997651208131	0.539406297137798	0.963355891721443
724.8/8.8	0.435721517035148	0.99997651208131	-1.43448285622768	0.503636224170152
725.4/3.4	-0.206285179854309	0.99997651208131	0.303477139391206	0.859972053516219
725.5/7.7	0.41000021493813	0.99997651208131	0.769692462140231	0.741435167004482
725.8/8.7	-0.599264931300452	0.99997651208131	-0.963198416190112	0.569119372738573
725.8/9.8				
726.3/7.2	0.0815414325371489	0.99997651208131	-0.119516468878202	0.95126278890561
726.6/8.3	-0.208758571904478	0.99997651208131	0.133517833129863	0.953071856637092
726.8/5.0	-0.705389775938134	0.99997651208131	-0.838476081885233	0.875608915537726
726.8/9.1	0.206757148343913	0.99997651208131	-1.05863371031021	0.471845335031828
726.9/9.1	-0.749653345946852	0.99997651208131	1.5217094066488	0.71512908195126
727.0/8.7	-1.4103769059748	0.99997651208131	-1.02236540257919	0.72972995861907
727.8/8.8	-0.372467146446398	0.99997651208131	0.00947666956862747	0.997459321886845
727.9/8.4	-0.149429294181257	0.99997651208131	0.910254703011421	0.749720982687344
728.0/8.7	-0.332719644442419	0.99997651208131	0.360269492996827	0.874019776911655
728.4/7.6	-0.0266840181413391	0.99997651208131	-0.142380936829668	0.937503715830048
728.4/9.5	0.41431574806747	0.99997651208131	-1.24037026517884	0.469945611435631
728.5/4.7	3.54424238982826		-Inf	0
728.5/5.9	1.10011155210513	0.99997651208131	0.380214840854101	0.837860228265159
728.7/9.1	-0.457582100613986	0.99997651208131	-0.123014261827367	0.963355891721443
728.8/8.1	-0.0150661622625781	0.99997651208131	-0.297576867564219	0.861975520252473
729.4/8.2	0.336360597590605	0.99997651208131	0.299908193958434	0.846418002293421
730.4/3.7	0.580502016858883	0.99997651208131	-Inf	0
730.4/7.1	-0.0949754017261695	0.99997651208131	0.303930136463482	0.744904259698367
730.5/4.6	2.27087366825533	0.99997651208131	-Inf	0
730.5/5.3	-0.288388138334532	0.99997651208131	0.601091074321525	0.749863982754541
730.5/5.9	0.274073437777656	0.99997651208131	0.545451989802357	0.768408746366
730.5/6.6	0.419833037359187	0.99997651208131	0.815888715937196	0.671667582003689
730.7/8.8	0.582169079530993	0.99997651208131	-0.424138067115311	0.90069612406811
731.2/8.9	0.115132949785165	0.99997651208131	0.46718387878996	0.474627805153393
731.4/22.2	-0.00386798994104887	0.99997651208131	0.0638319010775528	0.980870593687358
731.4/8.0	0.320546996866842	0.99997651208131	0.260913599942506	0.895533972906692
731.4/8.8	-0.174077579782577	0.99997651208131	-0.549655898725049	0.562967503483413
731.5/5.4	0.0162763638316986	0.99997651208131	-0.192471730919938	0.918869013983162
731.7/8.8	0.727078838220831	0.99997651208131	0.40748595374708	0.891192670983804
732.4/21.2	0.33373798025031	0.99997651208131	0.350818339274919	0.701069926487736
732.4/3.8	0.00242170752228477	0.99997651208131	-0.139966585385619	0.906597818462777
732.4/5.3	0.530713499941916	0.99997651208131	-0.00561023459044457	0.997459321886845
732.4/7.4	0.100456248089225	0.99997651208131	0.148096973090754	0.90361016613183
732.4/8.1	0.32942521143926	0.99997651208131	0.0215836101419731	0.992256498078578
732.5/3.7	0.360309533908378	0.99997651208131	0.575234969662196	0.534044233550585
732.5/5.6	0.217097251134892	0.99997651208131	0.235725036690656	0.871597264096351
732.6/21.1	1.12525533928727	0.99997651208131	1.38742855118953	0.346837087992673
732.6/23.0	0.791530775766979	0.99997651208131	0.974275565470666	0.49153121193008
732.6/5.2	0.936966145771699	0.99997651208131	-2.07734878370795	0.531222402217924
732.6/5.3	0.39736275807501	0.99997651208131	0.990683544412139	0.433583131448536
732.6/6.0	0.932121415187327	0.99997651208131	0.714765423996687	0.72972995861907
732.6/6.5	0.718859032087739	0.99997651208131	0.74422586816412	0.62990887035974
732.6/7.0	0.616659103226965	0.99997651208131	1.32801877967063	0.391651785891759
732.8/4.9	0.0876089342707231	0.99997651208131	-0.251096426325192	0.963355891721443
732.8/8.8	0.105505688815569	0.99997651208131	-0.201348126958015	0.90863787770412
733.0/8.7	0.180721095643769	0.99997651208131	0.941349204547117	0.665804429304355
733.2/8.9	0.116455351552521	0.99997651208131	0.852469484373435	0.477392112917687
733.4/8.1	-0.589292994792213	0.99997651208131	-0.585083719115657	0.638206233596755
733.8/8.2	-0.277338996424306	0.99997651208131	-0.333742917225315	0.895533972906692
733.8/8.4	0.237129587346541	0.99997651208131	-0.332186286291679	0.86803435549728
733.8/8.9	-0.127647695285523	0.99997651208131	-0.372318982634276	0.792526776695249
734.0/8.7	0.195460067392441	0.99997651208131	0.88093188713482	0.53323825684656
734.4/22.1	0.4716894556411	0.99997651208131	0.0369019931265857	0.982783741139842
734.4/22.2	0.445651434876694	0.99997651208131	0.0499210016161991	0.974072371740392
734.4/8.2	0.188562398449193	0.99997651208131	0.0620178056080176	0.965715087069176
734.6/21.4	0.972724374010609	0.99997651208131	1.63236238414541	0.152735853001056
734.6/5.5	-0.0698933207348613	0.99997651208131	1.45607667195204	0.451013922649295
734.6/6.8	0.581962554575288	0.99997651208131	0.825338540943445	0.581620753346322
734.8/8.7	-0.788451676132353	0.99997651208131	-1.62859319138186	0.332095716421697
735.1/8.5	0.289730695732193	0.99997651208131	1.54346980529498	0.411954612660298
735.2/8.5	0.720588827364047	0.99997651208131	1.12001298346641	0.382425105782776
735.9/8.6	-0.219084981742614	0.99997651208131	-0.240686408519023	0.90361016613183
736.1/8.0	-0.0187063615612897	0.99997651208131	0.405129030399339	0.753232386750932
736.4/8.2	0.0908568068107285	0.99997651208131	-0.0637907572908085	0.965715087069176
736.8/4.9	0.995935773879143	0.99997651208131	0.451385675046864	0.897648077614939
736.8/8.7	0.0685923196432849	0.99997651208131	-0.112471994604196	0.963355891721443
737.0/4.9	1.20111541434436	0.99997651208131	-0.771159066439513	0.909825303282156
737.0/8.7	0.0527990259276914	0.99997651208131	0.72328012069392	0.694809192510277
737.1/8.5	1.0099727401851	0.99997651208131	1.46290827305608	0.459037301925137
737.2/3.5	0.303206414540412	0.99997651208131	0.723249113675122	0.638206233596755
737.2/8.4	0.837108023313379	0.99997651208131	1.25005106966027	0.318085947219947
737.2/8.5	0.938633155248008	0.956578228478052	0.659721312956011	0.565698091901563
737.5/4.9	0.518921793384469	0.99997651208131	-0.904093164058375	0.658342708896009
737.5/8.7	0.325243596614071	0.99997651208131	0.444785242389266	0.797509860915013
737.7/8.8	0.466356791408166	0.99997651208131	0.433995363324502	0.840619600543133
738.8/4.9	Inf	0		
739.3/8.6	0.00830519260831497	0.99997651208131	0.476870107745085	0.726921085503598
739.7/7.8	0.320401669374943	0.99997651208131	0.749897867597713	0.741787319306382
739.7/8.8	-0.825553598514119	0.99997651208131	-1.02514245778241	0.485122135822765
740.4/9.9	-0.611899997544741	0.99997651208131	-0.679323686070401	0.733964502495047
740.5/4.9	2.12279979225434	0.813462111064171	-0.0943927926102961	0.975386084613791
740.5/5.7	-0.593338367765094	0.99997651208131	0.985285309622768	0.557336989818519
740.5/7.2	-0.0139515643113768	0.99997651208131	0.714628176474927	0.667164333292038
740.8/5.0	1.00499291349756	0.99997651208131	0.0972030635247659	0.986510863752941
740.8/8.4	0.371495567845002	0.99997651208131	-0.291467569086222	0.826569289492072
741.2/8.8	0.613061739027961	0.836621713538953	0.773587493429297	0.203210628566469
741.4/8.9	-0.0203310749021415	0.99997651208131	-0.300451441308984	0.665804429304355
741.7/8.8	-0.814758357561248	0.99997651208131	-0.132600568810211	0.95126278890561
741.8/8.8	-0.320897520700887	0.99997651208131	-1.15869160696059	0.544997767974117
742.7/9.1	-0.162585865756296	0.99997651208131	0.0365209834140097	0.989302336233701
743.4/8.8	0.0532307713740634	0.99997651208131	-0.323400480435852	0.748292648638632
744.6/5.4	-0.782999751575154	0.99997651208131	1.22603895549292	0.474627805153393
744.7/7.7	0.617383810645421	0.99997651208131	0.410608768398762	0.859972053516219
744.7/9.1	Inf	0	Inf	0
744.8/4.9	Inf	0	Inf	0
744.8/8.8	0.951470538828187	0.99997651208131	0.054582692786405	0.992256498078578
745.8/8.7	-Inf	0	0.0215209603740982	0.997726239520781
746.4/3.8	0.617903766834196	0.99997651208131	0.884904775255935	0.488065417978722
746.4/7.6	0.0697154735834988	0.99997651208131	0.121231620567179	0.900207967176181
746.5/3.6	-0.508602346824194	0.99997651208131	1.06707264091093	0.653746998018888
746.6/3.6	0.221469246562448	0.99997651208131	0.502881587179441	0.665029819329355
746.6/5.3	-0.374836956689754	0.99997651208131	1.10410345825847	0.59973462710174
746.7/5.0	-1.19076534019078	0.99997651208131	-1.70892891846271	0.790082744094484
746.7/7.8	-0.211989726786668	0.99997651208131	-0.456925744757932	0.83270751171927
746.8/4.9	0.382890747673945	0.99997651208131	-Inf	0
746.8/8.7	-0.157179872468969	0.99997651208131	0.200565885718935	0.933312902334913
747.0/8.6	0.200485581900658	0.99997651208131	0.665633767928213	0.763973219154994
747.0/8.7	0.332801573465822	0.99997651208131	0.599026648674267	0.768408746366
747.1/8.6	0.539087576996728	0.99997651208131	1.38281071327654	0.525964317227663
747.7/9.2	0.671757987404175	0.99997651208131	0.451452620618459	0.836378511917112
747.8/8.8	0.13171464136844	0.99997651208131	-0.316335306178624	0.873176398908553
747.9/8.5	-0.0428821080754256	0.99997651208131	0.849164697356391	0.72777814484874
748.3/8.8	0.453769444871096	0.99997651208131	-0.223177308062018	0.789461227940147
748.4/7.4	0.219840754803534	0.99997651208131	0.171607066508766	0.895533972906692
748.4/8.1	-0.00885102957712158	0.99997651208131	-0.0167978030061766	0.993496968711981
748.5/5.4	-0.922897775439371	0.99997651208131	0.610589148506318	0.695640162845113
748.5/7.0	-0.0259159816195798	0.99997651208131	0.566284033824268	0.638206233596755
748.7/5.0	0.924757623915517	0.99997651208131	0.914293191483118	0.859619398000044
748.7/8.8	0.885403820609087	0.99997651208131	0.309077339400555	0.874260899497066
748.8/8.7	-0.295342554452643	0.99997651208131	-0.154601514827631	0.954900030284258
749.0/8.3	0.194115492052336	0.99997651208131	0.981348990404547	0.658228559545972
749.0/8.7	-0.188137404117741	0.99997651208131	0.938485611440553	0.658342708896009
749.5/7.0	-0.0480090049643103	0.99997651208131	0.624216999985263	0.73425205687972
750.1/8.0	-0.084677251927507	0.99997651208131	0.925004867055046	0.657622223275881
750.5/8.0	0.35074172188721	0.99997651208131	0.578574176800544	0.825865708001796
750.9/9.8	-0.699600657092078	0.99997651208131	-0.206161472515156	0.987339298047419
751.0/8.2	0.0716121926475659	0.99997651208131	0.889179218116129	0.70903766711752
751.1/9.9	-2.95097423797404	0.374213087474424	0.538974953589083	0.788775197818965
751.5/3.7	0.824648974534959	0.99997651208131	0.205305175243557	0.90181865631111
751.8/8.8	0.195781497059341	0.99997651208131	-0.58449059771577	0.748993643515528
752.3/8.8	0.133601124300669	0.99997651208131	0.407684649360789	0.759292164918218
752.4/3.8	-1.24138726218377	0.664256022793267	0.480389999862863	0.708560972027661
752.4/7.2	-0.146141986269074	0.99997651208131	0.295707522335216	0.817402331679332
752.5/3.8	0.34516119459431	0.99997651208131	0.099554220823717	0.926981802884092
752.6/7.4	-0.428243457391193	0.99997651208131	0.3329476193522	0.837860228265159
752.8/8.8	0.216332694019358	0.99997651208131	-0.562065137033129	0.828501261980646
753.7/5.0	-0.0151488497762258	0.99997651208131	-Inf	0
753.7/7.8	-0.347977032582681	0.99997651208131	0.202170580012008	0.923222069032495
753.8/8.7	-0.0739233266710584	0.99997651208131	-0.788506242647343	0.712738322807883
753.8/8.8	0.343213121404592	0.99997651208131	-0.0237562675713434	0.993641826532467
754.3/8.7	-0.0120453622140433	0.99997651208131	-0.503221770631181	0.859619398000044
754.4/7.4	0.139468931846986	0.99997651208131	0.08624493936692	0.974147991680468
754.4/8.2	0.0971058259942592	0.99997651208131	-0.652972108476655	0.686389411060858
754.5/4.7	1.44092058587756	0.99997651208131	0.909923520602767	0.741435167004482
754.5/5.9	1.78541213067403	0.99997651208131	0.704357064649663	0.77241428833172
754.5/6.5	1.60473309775726	0.99997651208131	0.992655463016447	0.665029819329355
754.8/8.8	0.00507202737832824	0.99997651208131	-0.489480947539589	0.737240718004815
754.9/8.5	0.155914182635385	0.99997651208131	0.179156614005807	0.919982473730603
755.2/3.4	Inf	0		
755.6/8.4	0.556814963413596	0.99997651208131	1.3083440567711	0.583562925869418
756.4/7.1	0.152845341480643	0.99997651208131	-0.113527012941931	0.925382156685601
756.4/8.5	-0.0633314374029138	0.99997651208131	-0.455141094725322	0.792526776695249
756.5/5.2	0.690665166915085	0.99997651208131	1.08567149858558	0.586368462674286
756.5/6.9	1.45401276447251	0.975876644693115	1.00726108604654	0.57627413178964
756.5/7.0	1.47259254471268	0.99997651208131	1.27304954405675	0.474627805153393
756.8/8.8	-0.210412537584444	0.99997651208131	-0.569069844113484	0.831733935332976
756.9/8.8	0.118607252026108	0.99997651208131	0.820147884499807	0.675723755236831
757.0/8.7	-0.913267868588758	0.99997651208131	-0.728695487283687	0.759292164918218
757.2/8.9	0.172473206669291	0.99997651208131	0.287538529945259	0.761055987834666
757.8/21.0	-0.265447343515872	0.99997651208131	-0.333054790073458	0.835132668430721
757.8/8.8	1.26502692444472	0.99997651208131	0.467874412924051	0.860703045929091
757.9/8.7	-0.305949576347968	0.99997651208131	0.383611785213211	0.814662962599317
758.2/3.3	-0.486183977820513	0.99997651208131	-2.40565846134796	0.108844432320385
758.4/5.3	0.0535561252411662	0.99997651208131	0.0797738625641348	0.965715087069176
758.4/7.3	0.464765776014379	0.99997651208131	0.242523958325735	0.835168376570493
758.6/21.0	1.00536442665123	0.99997651208131	1.39706846112241	0.357400228118287
758.6/5.3	0.451849177942325	0.99997651208131	0.92719057272352	0.653746998018888
758.6/6.0	0.820351418096536	0.99997651208131	0.764377614842255	0.644998907716083
758.6/6.6	0.752162076353663	0.99997651208131	0.782467200861648	0.548474043234911
758.6/7.1	0.837434044319362	0.99997651208131	1.36449105902658	0.311490876449424
